index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_activation;param_alpha;param_hidden_layer_sizes;params;split0_test_accuracy;split1_test_accuracy;split2_test_accuracy;split3_test_accuracy;split4_test_accuracy;mean_test_accuracy;std_test_accuracy;rank_test_accuracy;split0_test_balanced_accuracy;split1_test_balanced_accuracy;split2_test_balanced_accuracy;split3_test_balanced_accuracy;split4_test_balanced_accuracy;mean_test_balanced_accuracy;std_test_balanced_accuracy;rank_test_balanced_accuracy;split0_test_macro-precision;split1_test_macro-precision;split2_test_macro-precision;split3_test_macro-precision;split4_test_macro-precision;mean_test_macro-precision;std_test_macro-precision;rank_test_macro-precision;split0_test_macro-recall;split1_test_macro-recall;split2_test_macro-recall;split3_test_macro-recall;split4_test_macro-recall;mean_test_macro-recall;std_test_macro-recall;rank_test_macro-recall;split0_test_macro-f1_score;split1_test_macro-f1_score;split2_test_macro-f1_score;split3_test_macro-f1_score;split4_test_macro-f1_score;mean_test_macro-f1_score;std_test_macro-f1_score;rank_test_macro-f1_score;split0_test_weighted-precision;split1_test_weighted-precision;split2_test_weighted-precision;split3_test_weighted-precision;split4_test_weighted-precision;mean_test_weighted-precision;std_test_weighted-precision;rank_test_weighted-precision;split0_test_weighted-recall;split1_test_weighted-recall;split2_test_weighted-recall;split3_test_weighted-recall;split4_test_weighted-recall;mean_test_weighted-recall;std_test_weighted-recall;rank_test_weighted-recall;split0_test_weighted-f1_score;split1_test_weighted-f1_score;split2_test_weighted-f1_score;split3_test_weighted-f1_score;split4_test_weighted-f1_score;mean_test_weighted-f1_score;std_test_weighted-f1_score;rank_test_weighted-f1_score
10;164.90962800979614;56.568073495764885;0.28598413467407224;0.025036246618901935;relu;0.001;(40,);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (40,)};0.9658764672392282;0.9814906787154919;0.9679720906569114;0.9812968638329316;0.9819388756314126;0.975714995215195;0.007211125686454546;301;0.978963522180725;0.9854787466276098;0.9802607729958547;0.9861025034250069;0.9859417455652372;0.9833494581588867;0.003085757348150846;238;0.9821479400909249;0.9851165723705708;0.980773137122142;0.9862910257860193;0.9842700352031836;0.9837197421145681;0.002000924763675729;234;0.978963522180725;0.9854787466276098;0.9802607729958547;0.9861025034250069;0.9859417455652372;0.9833494581588867;0.003085757348150846;238;0.9799819490973796;0.9851684601673106;0.9803345508953619;0.9860873872823586;0.9850787604089772;0.9833302215702776;0.002616235590280602;231;0.9674426602017994;0.9817993840521511;0.968336595515677;0.9815586547677595;0.9820822800767732;0.9762439149228321;0.006829113989502622;303;0.9658764672392282;0.9814906787154919;0.9679720906569114;0.9812968638329316;0.9819388756314126;0.975714995215195;0.007211125686454546;301;0.9655149111855419;0.9814054532506511;0.9677874225903496;0.9812160272165784;0.981969727541284;0.9755787083568809;0.007328841567396466;303
11;68.81483354568482;52.67073351966936;0.24410657882690429;0.017317532548952318;relu;0.001;(2, 2);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 2)};0.8782115731711749;0.832907344372706;0.599372524317711;0.5995663392002714;0.8365898271413517;0.7493295216406428;0.12339068719818826;766;0.8820288753344258;0.7132518876282752;0.2;0.20010851135978297;0.5435963064387359;0.507797116152244;0.27311316224554116;762;0.9357913740631421;0.8119319020708875;0.1198745048635422;0.31989774283048816;0.41644575411206725;0.5207882555880254;0.30625753949303164;763;0.8820288753344258;0.7132518876282752;0.2;0.20010851135978297;0.5435963064387359;0.507797116152244;0.27311316224554116;762;0.904660273544432;0.7231928696070081;0.14990191845977902;0.15013699108578774;0.44178353047165064;0.47393511663373145;0.3028300025865912;767;0.878453454051141;0.8359348819303425;0.35924742290698514;0.7165421193204702;0.8236475421373287;0.7227650840692535;0.18942405196201675;755;0.8782115731711749;0.832907344372706;0.599372524317711;0.5995663392002714;0.8365898271413517;0.7493295216406428;0.12339068719818826;766;0.877876185051828;0.8272804536773489;0.4492354563365272;0.449677321675158;0.8276408786641687;0.6863420590810061;0.19429052879376463;764
12;89.19264149665833;61.42641017765784;0.2559326171875;0.01585267565464233;relu;0.001;(2, 4);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 4)};0.599372524317711;0.7862342979661551;0.8439305658183228;0.8429736048356813;0.5995057720494712;0.7344033529974683;0.11216134702153695;774;0.2;0.8222911319991912;0.82665409209121;0.7855568506575701;0.2000678218996914;0.5669139793295326;0.2998963463979354;752;0.1198745048635422;0.8962523139374994;0.8860380454601773;0.888061100623976;0.31989145051670037;0.622023483080379;0.33440051321593567;735;0.2;0.8222911319991912;0.82665409209121;0.7855568506575701;0.2000678218996914;0.5669139793295326;0.2998963463979354;752;0.14990191845977902;0.8488010558231818;0.84394767473545;0.8189077772795171;0.15005076475621953;0.5623218382108295;0.3368315383881436;747;0.35924742290698514;0.7896917193300234;0.8477544406431905;0.8448184733521447;0.7165184101738793;0.7116060932812447;0.18251577418631104;760;0.599372524317711;0.7862342979661551;0.8439305658183228;0.8429736048356813;0.5995057720494712;0.7344033529974683;0.11216134702153695;774;0.4492354563365272;0.7771361807363093;0.8438347691734843;0.8417438869468628;0.44952642661971887;0.6722953439625805;0.18358207329609136;770
13;86.68397960662841;38.9731260977114;0.24437785148620605;0.011758216154242159;relu;0.001;(2, 6);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 6)};0.9561493828207334;0.8509926956016135;0.8481339260838492;0.599372524317711;0.8650079342967548;0.8239312926241323;0.11909126020588547;727;0.9466502979863056;0.7971081116777377;0.8276472538051186;0.2;0.831770033791647;0.7206351394521617;0.2652525110752917;693;0.9255342428801345;0.8681461007218225;0.8987808019127963;0.1198745048635422;0.903587671208203;0.7431846643172998;0.3121927503715849;690;0.9466502979863056;0.7971081116777377;0.8276472538051186;0.2;0.831770033791647;0.7206351394521617;0.2652525110752917;693;0.9325004205515126;0.8210502208030311;0.8570177171603838;0.14990191845977902;0.8612986494127635;0.7243537852774941;0.28949051257174313;688;0.9569413287287126;0.8524447522130525;0.8479531516227694;0.35924742290698514;0.864976953520671;0.7763127217984381;0.21230164408612062;731;0.9561493828207334;0.8509926956016135;0.8481339260838492;0.599372524317711;0.8650079342967548;0.8239312926241323;0.11909126020588547;727;0.9561236682888098;0.8502201354139104;0.8473527973329322;0.4492354563365272;0.862892244210514;0.7931648603165387;0.17657664229281103;725
14;258.3154880046844;77.65642356595852;0.2509185791015625;0.006574572426515522;relu;0.001;(2, 8);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 8)};0.88159122018582;0.9547563383523312;0.955265102419052;0.9521761777282473;0.9330854117960583;0.9353748500963018;0.028112165369304234;573;0.9148005532712105;0.9677933470485053;0.9563873090725116;0.9573840973686236;0.9508975020295924;0.9494525617580887;0.018167189805185252;487;0.936440655803969;0.9554122119310909;0.9601557096283674;0.9558435141109032;0.9630077024514602;0.9541719587851581;0.009301688779721184;498;0.9148005532712105;0.9677933470485053;0.9563873090725116;0.9573840973686236;0.9508975020295924;0.9494525617580887;0.018167189805185252;487;0.9245280021938088;0.9609014381749337;0.9581625221820728;0.9563673818885764;0.9566364622865047;0.9513191613451794;0.013492042435564998;489;0.8820369642154443;0.9551110715872364;0.955344948586894;0.9525929178050537;0.9334897584811066;0.935715132135147;0.028045284129042444;576;0.88159122018582;0.9547563383523312;0.955265102419052;0.9521761777282473;0.9330854117960583;0.9353748500963018;0.028112165369304234;573;0.8816957197794184;0.9544981560009982;0.9552915001508205;0.9522818616379437;0.9332101272252498;0.935395472958886;0.02805121654246414;569
15;130.1470301628113;103.64326758370876;0.2690831184387207;0.03472914418527557;relu;0.001;(2, 10);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 10)};0.599372524317711;0.8808038472254188;0.9260232820127675;0.8849708672004651;0.8640630867442733;0.8310467215001272;0.11761559939975384;724;0.2;0.9178576141195046;0.9535550435351876;0.8719572984671113;0.7576670679140232;0.7402074048071654;0.2780516953169843;687;0.1198745048635422;0.9392193927981414;0.9544536914595515;0.9030889993266976;0.8533921213643147;0.7540057419624494;0.3189700214173787;685;0.2;0.9178576141195046;0.9535550435351876;0.8719572984671113;0.7576670679140232;0.7402074048071654;0.2780516953169843;687;0.14990191845977902;0.927860407808765;0.9535615402199846;0.8851970457962223;0.7665763298999961;0.7366194484369494;0.30028225152186677;687;0.35924742290698514;0.8804550601524493;0.9277626061094479;0.8862327307647495;0.8682278375229676;0.7843851314913198;0.2135093138547523;728;0.599372524317711;0.8808038472254188;0.9260232820127675;0.8849708672004651;0.8640630867442733;0.8310467215001272;0.11761559939975384;724;0.4492354563365272;0.8804021643100888;0.9264159255306508;0.8851508235608844;0.8635705736808493;0.8009549886838;0.17706980539845868;722
16;212.37321095466615;65.19143956707236;0.26415081024169923;0.014133501925848358;relu;0.001;(2, 15);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 15)};0.8748561530168498;0.9588264508860974;0.9271498310176493;0.9601710416338595;0.8923479461679164;0.9226702845444745;0.034465277778567165;605;0.9182101042353217;0.9723971601830297;0.9535473912591834;0.9381370063408061;0.8936814904352787;0.935194630490724;0.027354431262074545;521;0.9384619886292185;0.9666677846848539;0.9466587383585866;0.9514624476341048;0.9331963850885996;0.9472894688790726;0.011574714808019028;515;0.9182101042353217;0.9723971601830297;0.9535473912591834;0.9381370063408061;0.8936814904352787;0.935194630490724;0.027354431262074545;521;0.9273710505106159;0.9694191619279579;0.949666736192053;0.9432386504183536;0.9102280679056518;0.9399847333909264;0.02007624902302015;511;0.874772953727621;0.9587577364593721;0.9269889598344463;0.9604500350848448;0.8926206153209358;0.9227180600854439;0.03448301088992808;606;0.8748561530168498;0.9588264508860974;0.9271498310176493;0.9601710416338595;0.8923479461679164;0.9226702845444745;0.034465277778567165;605;0.8733691569303075;0.9587428244940065;0.9268395330163345;0.960186417311587;0.8921583302938557;0.9222592524092181;0.03489070589188322;603
17;169.7523500919342;67.87571809941346;0.28693857192993166;0.027778364074846747;relu;0.001;(2, 20);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 20)};0.9322738119753371;0.8108972417719525;0.9168049616609936;0.9613339309292213;0.904001065981854;0.9050622024638717;0.05081936115888952;634;0.9533673363702704;0.7758026901225569;0.9465828526781997;0.9618463882980357;0.9342482191562975;0.9143694973250721;0.06986917851199197;554;0.960090195838205;0.6638902659569874;0.9075365867807745;0.955751723946681;0.9059724942225053;0.8786482533490305;0.10979970698601065;594;0.9533673363702704;0.7758026901225569;0.9465828526781997;0.9618463882980357;0.9342482191562975;0.9143694973250721;0.06986917851199197;554;0.9565005237221774;0.7089590321974786;0.9254764736321139;0.958725601374586;0.9184833535390726;0.8936289968930857;0.09372875063762211;568;0.9327570540655078;0.8231366744363913;0.9172581989190819;0.9615948548166442;0.9045823714287764;0.9078658307332803;0.04644224077249108;626;0.9322738119753371;0.8108972417719525;0.9168049616609936;0.9613339309292213;0.904001065981854;0.9050622024638717;0.05081936115888952;634;0.9324237849216421;0.8154711039045008;0.9168368543479036;0.9614099205959725;0.903426815353547;0.9059136958247131;0.049169051623223166;627
18;171.94077219963074;95.9811547428368;0.2687386989593506;0.015532507603645386;relu;0.001;(2, 25);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 25)};0.9316560270371761;0.8466076338836869;0.8770607973059731;0.8438336583770426;0.8862670042275871;0.8770850241662931;0.031927506462013346;682;0.9556775042844352;0.7696362349838332;0.865926183970241;0.8312205275061784;0.9245289509291121;0.86939788033476;0.06618996492149899;593;0.964832880039251;0.7716821297076202;0.892704497155254;0.8895699376147966;0.9189150518716349;0.8875408992777114;0.06389432207471776;587;0.9556775042844352;0.7696362349838332;0.865926183970241;0.8312205275061784;0.9245289509291121;0.86939788033476;0.06618996492149899;593;0.9600871705469686;0.7611749927397383;0.8763330776360941;0.8533817387707966;0.921055870820858;0.8744065701028912;0.06750476668487808;590;0.9315533192205299;0.8533940287490124;0.8777254984220112;0.8484456015023567;0.8859888946947106;0.8794214685177242;0.02966704979307175;666;0.9316560270371761;0.8466076338836869;0.8770607973059731;0.8438336583770426;0.8862670042275871;0.8770850241662931;0.031927506462013346;682;0.9313819041258757;0.8475042727514996;0.875052950812285;0.844342964968204;0.8851030494951461;0.8766770284306021;0.03150492094206486;664
19;178.83049397468568;79.91245924066283;0.27285404205322267;0.002395902816674929;relu;0.001;(2, 30);{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (2, 30)};0.8508109941492132;0.9609947548847407;0.8424890676292806;0.8566254406260221;0.9291606604242123;0.8880161835426937;0.047877057125597734;663;0.8501531999647668;0.9427087018182586;0.8072473177784284;0.7858980043921453;0.9442492923268985;0.8660513032560996;0.06652291629826358;598;0.913807274410123;0.9527719334726312;0.8984671066266241;0.8380424490823242;0.9512493813228993;0.9108676289829203;0.04207749506402365;565;0.8501531999647668;0.9427087018182586;0.8072473177784284;0.7858980043921453;0.9442492923268985;0.8660513032560996;0.06652291629826358;598;0.8747120789102333;0.9472604716773926;0.8367225303041337;0.8012087184965834;0.9462853841102359;0.8812378366997159;0.05834214519900669;584;0.8625591120487232;0.9612036017626614;0.8500564022110966;0.8624352477557338;0.936192698684475;0.894489412492538;0.0451912670662233;645;0.8508109941492132;0.9609947548847407;0.8424890676292806;0.8566254406260221;0.9291606604242123;0.8880161835426937;0.047877057125597734;663;0.8521798915305865;0.9610319487929583;0.8424381576739761;0.8577608706331468;0.9299483668351607;0.8886718470931656;0.04767481667257633;648
